global_step=125400, episodic_return=[-1042.1095]
global_step=125600, episodic_return=[-931.4168]
global_step=125800, episodic_return=[-903.1919]
global_step=126000, episodic_return=[-953.8447]
global_step=126200, episodic_return=[-1023.52637]
global_step=126400, episodic_return=[-898.7224]
global_step=126600, episodic_return=[-1106.879]
global_step=126800, episodic_return=[-1069.234]
SPS: 253
global_step=127000, episodic_return=[-904.0471]
global_step=127200, episodic_return=[-981.59125]
global_step=127400, episodic_return=[-1316.5508]
global_step=127600, episodic_return=[-979.84094]
global_step=127800, episodic_return=[-1009.8013]
global_step=128000, episodic_return=[-1002.54156]
global_step=128200, episodic_return=[-975.8803]
global_step=128400, episodic_return=[-1057.2959]
global_step=128600, episodic_return=[-966.07605]
global_step=128800, episodic_return=[-996.37415]
global_step=129000, episodic_return=[-969.2728]
SPS: 253
global_step=129200, episodic_return=[-1080.8945]
global_step=129400, episodic_return=[-887.3802]
global_step=129600, episodic_return=[-874.9264]
global_step=129800, episodic_return=[-873.65533]
global_step=130000, episodic_return=[-1205.7542]
global_step=130200, episodic_return=[-859.3496]
global_step=130400, episodic_return=[-977.1304]
global_step=130600, episodic_return=[-1239.2295]
global_step=130800, episodic_return=[-971.1141]
global_step=131000, episodic_return=[-1078.41]
SPS: 253
global_step=131200, episodic_return=[-876.15186]
global_step=131400, episodic_return=[-1075.6644]
global_step=131600, episodic_return=[-1241.9211]
global_step=131800, episodic_return=[-1079.271]
global_step=132000, episodic_return=[-946.12915]
global_step=132200, episodic_return=[-1038.2097]
global_step=132400, episodic_return=[-997.60516]
global_step=132600, episodic_return=[-913.7782]
global_step=132800, episodic_return=[-900.53436]
global_step=133000, episodic_return=[-938.4827]
SPS: 253
global_step=133200, episodic_return=[-975.28876]
global_step=133400, episodic_return=[-1021.1186]
global_step=133600, episodic_return=[-918.86554]
global_step=133800, episodic_return=[-904.9886]
global_step=134000, episodic_return=[-1005.16516]
global_step=134200, episodic_return=[-978.28955]
global_step=134400, episodic_return=[-1000.1308]
global_step=134600, episodic_return=[-887.0149]
global_step=134800, episodic_return=[-1066.4288]
global_step=135000, episodic_return=[-1003.1202]
SPS: 253
global_step=135200, episodic_return=[-1001.2898]
global_step=135400, episodic_return=[-896.7397]
global_step=135600, episodic_return=[-883.50244]
global_step=135800, episodic_return=[-1004.4589]
global_step=136000, episodic_return=[-1079.7701]
global_step=136200, episodic_return=[-1173.1764]
global_step=136400, episodic_return=[-1036.834]
global_step=136600, episodic_return=[-874.0935]
global_step=136800, episodic_return=[-1033.7407]
global_step=137000, episodic_return=[-1189.4005]
global_step=137200, episodic_return=[-1014.7925]
SPS: 253
global_step=137400, episodic_return=[-906.03595]
global_step=137600, episodic_return=[-997.62823]
global_step=137800, episodic_return=[-961.1878]
global_step=138000, episodic_return=[-977.9796]
global_step=138200, episodic_return=[-1207.1318]
global_step=138400, episodic_return=[-976.25134]
global_step=138600, episodic_return=[-872.1656]
global_step=138800, episodic_return=[-1127.6151]
global_step=139000, episodic_return=[-992.26483]
global_step=139200, episodic_return=[-904.6803]
SPS: 253
global_step=139400, episodic_return=[-1171.1345]
global_step=139600, episodic_return=[-886.2972]
global_step=139800, episodic_return=[-1217.318]
global_step=140000, episodic_return=[-1004.20013]
global_step=140200, episodic_return=[-876.466]
global_step=140400, episodic_return=[-961.1228]
global_step=140600, episodic_return=[-976.8269]
global_step=140800, episodic_return=[-1196.6412]
global_step=141000, episodic_return=[-874.01953]
global_step=141200, episodic_return=[-863.6146]
SPS: 253
global_step=141400, episodic_return=[-1119.6897]
global_step=141600, episodic_return=[-757.64264]
global_step=141800, episodic_return=[-1194.8483]
global_step=142000, episodic_return=[-865.24005]
global_step=142200, episodic_return=[-1230.0447]
global_step=142400, episodic_return=[-986.35895]
global_step=142600, episodic_return=[-1107.1444]
global_step=142800, episodic_return=[-1030.1099]
global_step=143000, episodic_return=[-1001.78796]
global_step=143200, episodic_return=[-1152.7656]
SPS: 253
global_step=143400, episodic_return=[-1059.9065]
global_step=143600, episodic_return=[-988.52594]
global_step=143800, episodic_return=[-1015.9665]
global_step=144000, episodic_return=[-901.96814]
global_step=144200, episodic_return=[-1121.6166]
global_step=144400, episodic_return=[-1014.71765]
global_step=144600, episodic_return=[-1011.694]
global_step=144800, episodic_return=[-975.282]
global_step=145000, episodic_return=[-1160.1556]
global_step=145200, episodic_return=[-1177.0603]
global_step=145400, episodic_return=[-955.27136]
SPS: 254
global_step=145600, episodic_return=[-934.1407]
global_step=145800, episodic_return=[-980.6863]
global_step=146000, episodic_return=[-1220.9218]
global_step=146200, episodic_return=[-1047.9078]
global_step=146400, episodic_return=[-986.8286]
global_step=146600, episodic_return=[-882.8858]
global_step=146800, episodic_return=[-902.13135]
global_step=147000, episodic_return=[-1050.8363]
global_step=147200, episodic_return=[-1013.8297]
global_step=147400, episodic_return=[-907.92365]
SPS: 254
global_step=147600, episodic_return=[-962.5795]
global_step=147800, episodic_return=[-968.46606]
global_step=148000, episodic_return=[-1085.6531]
global_step=148200, episodic_return=[-975.89874]
global_step=148400, episodic_return=[-912.7526]
global_step=148600, episodic_return=[-978.6418]
global_step=148800, episodic_return=[-854.3697]
global_step=149000, episodic_return=[-1001.4227]
global_step=149200, episodic_return=[-1045.0193]
global_step=149400, episodic_return=[-1208.9658]
SPS: 254
global_step=149600, episodic_return=[-892.79565]
global_step=149800, episodic_return=[-1072.9576]
global_step=150000, episodic_return=[-1096.8822]
global_step=150200, episodic_return=[-918.70996]
global_step=150400, episodic_return=[-896.23285]
global_step=150600, episodic_return=[-985.599]
global_step=150800, episodic_return=[-1136.6548]
global_step=151000, episodic_return=[-1087.0419]
global_step=151200, episodic_return=[-1178.571]
global_step=151400, episodic_return=[-821.7117]
SPS: 254
global_step=151600, episodic_return=[-1341.289]
global_step=151800, episodic_return=[-1055.5343]
global_step=152000, episodic_return=[-948.9472]
global_step=152200, episodic_return=[-1083.3224]
global_step=152400, episodic_return=[-1213.7717]
global_step=152600, episodic_return=[-969.04333]
global_step=152800, episodic_return=[-1109.1053]
global_step=153000, episodic_return=[-984.2136]
global_step=153200, episodic_return=[-1013.8768]
global_step=153400, episodic_return=[-945.37976]
global_step=153600, episodic_return=[-955.6215]
SPS: 254
global_step=153800, episodic_return=[-975.8334]
global_step=154000, episodic_return=[-1102.9163]
global_step=154200, episodic_return=[-886.3387]
global_step=154400, episodic_return=[-998.8871]
global_step=154600, episodic_return=[-957.5997]
global_step=154800, episodic_return=[-898.60693]
global_step=155000, episodic_return=[-886.783]
global_step=155200, episodic_return=[-1491.865]
global_step=155400, episodic_return=[-891.19824]
global_step=155600, episodic_return=[-996.9386]
SPS: 254
global_step=155800, episodic_return=[-883.752]
global_step=156000, episodic_return=[-890.3618]
global_step=156200, episodic_return=[-1007.41125]
global_step=156400, episodic_return=[-1048.3284]
global_step=156600, episodic_return=[-972.2619]
global_step=156800, episodic_return=[-1005.8973]
global_step=157000, episodic_return=[-976.49414]
global_step=157200, episodic_return=[-1006.293]
global_step=157400, episodic_return=[-1024.8802]
global_step=157600, episodic_return=[-1154.1302]
SPS: 254
global_step=157800, episodic_return=[-758.82245]
global_step=158000, episodic_return=[-1101.1335]
global_step=158200, episodic_return=[-1026.4877]
global_step=158400, episodic_return=[-1081.3787]
global_step=158600, episodic_return=[-970.6525]
global_step=158800, episodic_return=[-999.62756]
global_step=159000, episodic_return=[-1020.30444]
global_step=159200, episodic_return=[-1019.2149]
global_step=159400, episodic_return=[-864.4608]
global_step=159600, episodic_return=[-1159.5743]
SPS: 254
global_step=159800, episodic_return=[-1074.4075]
global_step=160000, episodic_return=[-900.55054]
global_step=160200, episodic_return=[-1102.8882]
global_step=160400, episodic_return=[-898.26746]
global_step=160600, episodic_return=[-1068.8486]
global_step=160800, episodic_return=[-1047.1504]
global_step=161000, episodic_return=[-1061.6437]
global_step=161200, episodic_return=[-940.3495]
global_step=161400, episodic_return=[-929.0504]
global_step=161600, episodic_return=[-990.7052]
SPS: 254
global_step=161800, episodic_return=[-1002.63]
global_step=162000, episodic_return=[-975.1601]
global_step=162200, episodic_return=[-1108.6775]
global_step=162400, episodic_return=[-1208.84]
global_step=162600, episodic_return=[-1106.3762]
global_step=162800, episodic_return=[-1061.124]
global_step=163000, episodic_return=[-974.98315]
global_step=163200, episodic_return=[-1032.0581]
global_step=163400, episodic_return=[-905.1356]
global_step=163600, episodic_return=[-984.7463]
global_step=163800, episodic_return=[-1017.5648]
SPS: 254
global_step=164000, episodic_return=[-890.42487]
global_step=164200, episodic_return=[-989.109]
global_step=164400, episodic_return=[-1008.8365]
global_step=164600, episodic_return=[-1090.6261]
global_step=164800, episodic_return=[-880.57983]
global_step=165000, episodic_return=[-913.8858]
global_step=165200, episodic_return=[-989.73486]
global_step=165400, episodic_return=[-1031.0985]
global_step=165600, episodic_return=[-1243.5269]
global_step=165800, episodic_return=[-1237.377]
SPS: 254
global_step=166000, episodic_return=[-982.2004]
global_step=166200, episodic_return=[-886.8281]
global_step=166400, episodic_return=[-1014.1266]
global_step=166600, episodic_return=[-1170.4031]
global_step=166800, episodic_return=[-1163.773]
global_step=167000, episodic_return=[-981.5261]
global_step=167200, episodic_return=[-882.9947]
global_step=167400, episodic_return=[-920.2618]
global_step=167600, episodic_return=[-891.6501]
global_step=167800, episodic_return=[-1166.708]
SPS: 254
global_step=168000, episodic_return=[-1066.9127]
global_step=168200, episodic_return=[-997.4753]
global_step=168400, episodic_return=[-873.455]
global_step=168600, episodic_return=[-924.3593]
global_step=168800, episodic_return=[-890.00977]
global_step=169000, episodic_return=[-928.80524]
global_step=169200, episodic_return=[-1066.6724]
global_step=169400, episodic_return=[-887.78564]
global_step=169600, episodic_return=[-981.976]
global_step=169800, episodic_return=[-991.5575]
SPS: 254
global_step=170000, episodic_return=[-1072.3873]
global_step=170200, episodic_return=[-915.61884]
global_step=170400, episodic_return=[-990.48553]
global_step=170600, episodic_return=[-873.11835]
global_step=170800, episodic_return=[-1091.7084]
global_step=171000, episodic_return=[-1020.63367]
global_step=171200, episodic_return=[-999.0413]
global_step=171400, episodic_return=[-966.7341]
global_step=171600, episodic_return=[-907.51105]
global_step=171800, episodic_return=[-956.6405]
global_step=172000, episodic_return=[-1080.964]
SPS: 255
global_step=172200, episodic_return=[-873.1631]
global_step=172400, episodic_return=[-911.63904]
global_step=172600, episodic_return=[-926.4202]
global_step=172800, episodic_return=[-965.40906]
global_step=173000, episodic_return=[-900.4459]
global_step=173200, episodic_return=[-1007.1301]
global_step=173400, episodic_return=[-1121.425]
global_step=173600, episodic_return=[-879.9509]
global_step=173800, episodic_return=[-778.81354]
global_step=174000, episodic_return=[-894.58246]
SPS: 255
global_step=174200, episodic_return=[-880.0605]
global_step=174400, episodic_return=[-947.3424]
global_step=174600, episodic_return=[-996.79834]
global_step=174800, episodic_return=[-937.9878]
global_step=175000, episodic_return=[-922.78595]
global_step=175200, episodic_return=[-1068.7268]
global_step=175400, episodic_return=[-883.76624]
global_step=175600, episodic_return=[-962.8672]
global_step=175800, episodic_return=[-1016.5245]
global_step=176000, episodic_return=[-1018.5779]
SPS: 255
global_step=176200, episodic_return=[-891.6109]
global_step=176400, episodic_return=[-1102.5143]
global_step=176600, episodic_return=[-906.3949]
global_step=176800, episodic_return=[-963.3663]
global_step=177000, episodic_return=[-997.13617]
global_step=177200, episodic_return=[-877.1304]
global_step=177400, episodic_return=[-931.7005]
global_step=177600, episodic_return=[-870.30426]
global_step=177800, episodic_return=[-1097.7875]
global_step=178000, episodic_return=[-998.5077]
SPS: 255
global_step=178200, episodic_return=[-1092.8525]
global_step=178400, episodic_return=[-978.88007]
global_step=178600, episodic_return=[-978.791]
global_step=178800, episodic_return=[-936.26874]
global_step=179000, episodic_return=[-1019.1956]
global_step=179200, episodic_return=[-991.8757]
global_step=179400, episodic_return=[-1068.9486]
global_step=179600, episodic_return=[-1265.0564]
global_step=179800, episodic_return=[-688.6389]
global_step=180000, episodic_return=[-1106.4736]
global_step=180200, episodic_return=[-1281.4227]
SPS: 255
global_step=180400, episodic_return=[-1025.4971]
global_step=180600, episodic_return=[-998.1385]
global_step=180800, episodic_return=[-892.5584]
global_step=181000, episodic_return=[-1279.598]
global_step=181200, episodic_return=[-1109.5167]
global_step=181400, episodic_return=[-1076.698]
global_step=181600, episodic_return=[-956.2492]
global_step=181800, episodic_return=[-948.6305]
global_step=182000, episodic_return=[-1101.9055]
global_step=182200, episodic_return=[-1077.0759]
SPS: 255
global_step=182400, episodic_return=[-1114.3677]
global_step=182600, episodic_return=[-996.4634]
global_step=182800, episodic_return=[-967.7222]
global_step=183000, episodic_return=[-890.1687]
global_step=183200, episodic_return=[-956.7172]
global_step=183400, episodic_return=[-1009.52]
global_step=183600, episodic_return=[-926.72687]
global_step=183800, episodic_return=[-1077.6617]
global_step=184000, episodic_return=[-899.1442]
global_step=184200, episodic_return=[-1006.66046]
SPS: 255
global_step=184400, episodic_return=[-1103.1362]
global_step=184600, episodic_return=[-949.6321]
global_step=184800, episodic_return=[-953.39105]
global_step=185000, episodic_return=[-1086.1656]
global_step=185200, episodic_return=[-1077.08]
global_step=185400, episodic_return=[-1191.9744]
global_step=185600, episodic_return=[-1016.3382]
global_step=185800, episodic_return=[-988.9043]
global_step=186000, episodic_return=[-1099.5038]
global_step=186200, episodic_return=[-1080.5521]
SPS: 255
global_step=186400, episodic_return=[-1140.9994]
global_step=186600, episodic_return=[-947.1268]
global_step=186800, episodic_return=[-1082.2316]
global_step=187000, episodic_return=[-984.32574]
global_step=187200, episodic_return=[-832.19635]
global_step=187400, episodic_return=[-972.0993]
global_step=187600, episodic_return=[-897.4896]
global_step=187800, episodic_return=[-812.90753]
global_step=188000, episodic_return=[-1042.1094]
global_step=188200, episodic_return=[-1006.45667]
global_step=188400, episodic_return=[-1099.4026]
SPS: 255
global_step=188600, episodic_return=[-990.9138]
global_step=188800, episodic_return=[-1089.1481]
global_step=189000, episodic_return=[-866.4623]
global_step=189200, episodic_return=[-896.015]
global_step=189400, episodic_return=[-794.9287]
global_step=189600, episodic_return=[-1235.1394]
global_step=189800, episodic_return=[-892.97906]
global_step=190000, episodic_return=[-881.1141]
global_step=190200, episodic_return=[-1037.6185]
global_step=190400, episodic_return=[-1139.0515]
SPS: 255
global_step=190600, episodic_return=[-884.7016]
global_step=190800, episodic_return=[-949.45276]
global_step=191000, episodic_return=[-1028.5057]
global_step=191200, episodic_return=[-976.43225]
global_step=191400, episodic_return=[-805.5495]
global_step=191600, episodic_return=[-1095.4156]
global_step=191800, episodic_return=[-884.92096]
global_step=192000, episodic_return=[-1086.3473]
global_step=192200, episodic_return=[-898.66315]
global_step=192400, episodic_return=[-906.0544]
SPS: 255
global_step=192600, episodic_return=[-893.0714]
global_step=192800, episodic_return=[-764.85876]
global_step=193000, episodic_return=[-977.27386]
global_step=193200, episodic_return=[-890.6576]
global_step=193400, episodic_return=[-1114.6216]
global_step=193600, episodic_return=[-1112.573]
global_step=193800, episodic_return=[-872.25006]
global_step=194000, episodic_return=[-1086.4923]
global_step=194200, episodic_return=[-987.8475]
global_step=194400, episodic_return=[-952.4864]
SPS: 255
global_step=194600, episodic_return=[-905.2282]
global_step=194800, episodic_return=[-988.0945]
global_step=195000, episodic_return=[-1249.1475]
global_step=195200, episodic_return=[-989.6465]
global_step=195400, episodic_return=[-813.999]
global_step=195600, episodic_return=[-922.7171]
global_step=195800, episodic_return=[-881.2781]
global_step=196000, episodic_return=[-1156.47]
global_step=196200, episodic_return=[-1000.62024]
global_step=196400, episodic_return=[-982.8879]
global_step=196600, episodic_return=[-1189.1506]
SPS: 255
global_step=196800, episodic_return=[-1011.1791]
global_step=197000, episodic_return=[-998.2217]
global_step=197200, episodic_return=[-1026.6721]
global_step=197400, episodic_return=[-906.21985]
global_step=197600, episodic_return=[-1026.0022]
global_step=197800, episodic_return=[-1112.7515]
global_step=198000, episodic_return=[-1107.7155]
global_step=198200, episodic_return=[-898.35657]
global_step=198400, episodic_return=[-873.54584]
global_step=198600, episodic_return=[-1100.3297]
SPS: 255
global_step=198800, episodic_return=[-877.4002]
global_step=199000, episodic_return=[-1117.6509]
global_step=199200, episodic_return=[-1024.1304]
global_step=199400, episodic_return=[-1021.8421]
global_step=199600, episodic_return=[-898.9067]
global_step=199800, episodic_return=[-1005.2791]
global_step=200000, episodic_return=[-998.4645]
global_step=200200, episodic_return=[-1020.6122]
global_step=200400, episodic_return=[-979.0592]
global_step=200600, episodic_return=[-907.77997]
SPS: 255
global_step=200800, episodic_return=[-1037.4482]
global_step=201000, episodic_return=[-987.50464]
global_step=201200, episodic_return=[-1015.8412]
global_step=201400, episodic_return=[-987.8822]
global_step=201600, episodic_return=[-1035.2135]
global_step=201800, episodic_return=[-893.0112]
global_step=202000, episodic_return=[-1125.413]
global_step=202200, episodic_return=[-1184.8317]
global_step=202400, episodic_return=[-1002.3353]
global_step=202600, episodic_return=[-1013.6168]
SPS: 255
global_step=202800, episodic_return=[-1046.8607]
global_step=203000, episodic_return=[-897.916]
global_step=203200, episodic_return=[-904.64343]
global_step=203400, episodic_return=[-819.6388]
global_step=203600, episodic_return=[-1013.2817]
global_step=203800, episodic_return=[-911.1052]
global_step=204000, episodic_return=[-881.97766]
global_step=204200, episodic_return=[-1001.1387]
global_step=204400, episodic_return=[-1013.28564]
global_step=204600, episodic_return=[-967.1626]
global_step=204800, episodic_return=[-1032.7533]
SPS: 255
global_step=205000, episodic_return=[-892.0436]
global_step=205200, episodic_return=[-1116.355]
global_step=205400, episodic_return=[-800.8506]
global_step=205600, episodic_return=[-944.6388]
global_step=205800, episodic_return=[-1072.0944]
global_step=206000, episodic_return=[-901.4012]
global_step=206200, episodic_return=[-1025.9602]
global_step=206400, episodic_return=[-963.4617]
global_step=206600, episodic_return=[-955.6099]
global_step=206800, episodic_return=[-1010.18384]
SPS: 255
global_step=207000, episodic_return=[-931.28735]
global_step=207200, episodic_return=[-904.4665]
global_step=207400, episodic_return=[-860.4842]
global_step=207600, episodic_return=[-921.25775]
global_step=207800, episodic_return=[-854.558]
global_step=208000, episodic_return=[-887.8132]
global_step=208200, episodic_return=[-779.4969]
global_step=208400, episodic_return=[-1042.1794]
global_step=208600, episodic_return=[-1048.8997]
global_step=208800, episodic_return=[-900.40784]
SPS: 255
global_step=209000, episodic_return=[-885.5832]
global_step=209200, episodic_return=[-992.40894]
global_step=209400, episodic_return=[-1051.1111]
global_step=209600, episodic_return=[-1012.0397]
global_step=209800, episodic_return=[-983.6644]
global_step=210000, episodic_return=[-1196.9452]
global_step=210200, episodic_return=[-1005.6445]
global_step=210400, episodic_return=[-1101.5149]
global_step=210600, episodic_return=[-972.5196]
global_step=210800, episodic_return=[-1265.056]
SPS: 255
global_step=211000, episodic_return=[-1006.4147]
global_step=211200, episodic_return=[-1015.5425]
global_step=211400, episodic_return=[-916.6017]
global_step=211600, episodic_return=[-1098.2415]
global_step=211800, episodic_return=[-1009.009]
global_step=212000, episodic_return=[-1073.8408]
global_step=212200, episodic_return=[-904.0121]
global_step=212400, episodic_return=[-1029.9799]
global_step=212600, episodic_return=[-993.9121]
global_step=212800, episodic_return=[-1080.1699]
SPS: 255
global_step=213000, episodic_return=[-894.03815]
global_step=213200, episodic_return=[-993.02136]
global_step=213400, episodic_return=[-965.8886]
global_step=213600, episodic_return=[-975.4262]
global_step=213800, episodic_return=[-922.5845]
global_step=214000, episodic_return=[-935.261]
global_step=214200, episodic_return=[-976.23083]
global_step=214400, episodic_return=[-891.3753]
global_step=214600, episodic_return=[-1062.8049]
global_step=214800, episodic_return=[-777.6812]
global_step=215000, episodic_return=[-893.8266]
SPS: 255
global_step=215200, episodic_return=[-1060.9344]
global_step=215400, episodic_return=[-1147.4106]
global_step=215600, episodic_return=[-997.7911]
global_step=215800, episodic_return=[-1067.3402]
global_step=216000, episodic_return=[-884.5068]
global_step=216200, episodic_return=[-1047.2007]
global_step=216400, episodic_return=[-1056.6775]
global_step=216600, episodic_return=[-1138.1685]
global_step=216800, episodic_return=[-836.70886]
global_step=217000, episodic_return=[-991.4724]
SPS: 255
global_step=217200, episodic_return=[-871.72516]
global_step=217400, episodic_return=[-998.66223]
global_step=217600, episodic_return=[-877.54156]
global_step=217800, episodic_return=[-961.4745]
global_step=218000, episodic_return=[-993.58234]
global_step=218200, episodic_return=[-973.72766]
global_step=218400, episodic_return=[-887.0393]
global_step=218600, episodic_return=[-1094.4952]
global_step=218800, episodic_return=[-1149.5135]
global_step=219000, episodic_return=[-1078.3796]
SPS: 255
global_step=219200, episodic_return=[-1073.3994]
global_step=219400, episodic_return=[-1186.6627]
global_step=219600, episodic_return=[-988.4331]
global_step=219800, episodic_return=[-953.51984]
global_step=220000, episodic_return=[-880.6483]
global_step=220200, episodic_return=[-895.0353]
global_step=220400, episodic_return=[-947.4256]
global_step=220600, episodic_return=[-1139.1931]
global_step=220800, episodic_return=[-1258.0867]
global_step=221000, episodic_return=[-979.986]
SPS: 255
global_step=221200, episodic_return=[-1206.8165]
global_step=221400, episodic_return=[-944.84705]
global_step=221600, episodic_return=[-976.5194]
global_step=221800, episodic_return=[-892.99945]
global_step=222000, episodic_return=[-979.292]
global_step=222200, episodic_return=[-905.6479]
global_step=222400, episodic_return=[-949.64484]
global_step=222600, episodic_return=[-889.5579]
global_step=222800, episodic_return=[-1005.876]
global_step=223000, episodic_return=[-1245.5867]
global_step=223200, episodic_return=[-884.7753]
SPS: 255
global_step=223400, episodic_return=[-872.7631]
global_step=223600, episodic_return=[-858.37177]
global_step=223800, episodic_return=[-973.7912]
global_step=224000, episodic_return=[-1081.3644]
global_step=224200, episodic_return=[-1185.0828]
global_step=224400, episodic_return=[-1164.5162]
global_step=224600, episodic_return=[-1085.7278]
global_step=224800, episodic_return=[-1091.6588]
global_step=225000, episodic_return=[-878.22015]
global_step=225200, episodic_return=[-1103.119]
SPS: 255
global_step=225400, episodic_return=[-993.6781]
global_step=225600, episodic_return=[-874.2832]
global_step=225800, episodic_return=[-1075.582]
global_step=226000, episodic_return=[-1006.2928]
global_step=226200, episodic_return=[-903.113]
global_step=226400, episodic_return=[-1117.0074]
global_step=226600, episodic_return=[-881.11035]
global_step=226800, episodic_return=[-918.6405]
global_step=227000, episodic_return=[-1001.0994]
global_step=227200, episodic_return=[-976.70386]
SPS: 255
global_step=227400, episodic_return=[-1018.6476]
global_step=227600, episodic_return=[-990.60645]
global_step=227800, episodic_return=[-1095.7802]
global_step=228000, episodic_return=[-982.47754]
global_step=228200, episodic_return=[-972.38007]
global_step=228400, episodic_return=[-990.14886]
global_step=228600, episodic_return=[-1078.0935]
global_step=228800, episodic_return=[-763.069]
global_step=229000, episodic_return=[-1018.24713]
global_step=229200, episodic_return=[-895.3411]
SPS: 255
global_step=229400, episodic_return=[-853.1366]
global_step=229600, episodic_return=[-928.8105]
global_step=229800, episodic_return=[-976.45123]
global_step=230000, episodic_return=[-908.15576]
global_step=230200, episodic_return=[-1146.2728]
global_step=230400, episodic_return=[-1051.5253]
global_step=230600, episodic_return=[-1057.2327]
global_step=230800, episodic_return=[-895.147]
global_step=231000, episodic_return=[-1092.14]
global_step=231200, episodic_return=[-875.83405]
global_step=231400, episodic_return=[-1122.813]
SPS: 255
global_step=231600, episodic_return=[-997.40985]
global_step=231800, episodic_return=[-1017.95807]
global_step=232000, episodic_return=[-894.60736]
global_step=232200, episodic_return=[-1009.90796]
global_step=232400, episodic_return=[-1220.6088]
global_step=232600, episodic_return=[-1008.1895]
global_step=232800, episodic_return=[-965.81726]
global_step=233000, episodic_return=[-870.7389]
global_step=233200, episodic_return=[-916.08496]
global_step=233400, episodic_return=[-987.059]
SPS: 255
global_step=233600, episodic_return=[-1063.3619]
global_step=233800, episodic_return=[-759.7272]
global_step=234000, episodic_return=[-863.35895]
global_step=234200, episodic_return=[-891.5732]
global_step=234400, episodic_return=[-873.2847]
global_step=234600, episodic_return=[-998.2536]
global_step=234800, episodic_return=[-1129.195]
global_step=235000, episodic_return=[-1004.5302]
global_step=235200, episodic_return=[-876.83856]
global_step=235400, episodic_return=[-855.53284]
SPS: 255
global_step=235600, episodic_return=[-973.8711]
global_step=235800, episodic_return=[-1112.4017]
global_step=236000, episodic_return=[-1032.9115]
global_step=236200, episodic_return=[-1020.24646]
global_step=236400, episodic_return=[-991.9584]
global_step=236600, episodic_return=[-971.7134]
global_step=236800, episodic_return=[-884.9099]
global_step=237000, episodic_return=[-899.62384]
global_step=237200, episodic_return=[-968.8121]
global_step=237400, episodic_return=[-888.00085]
SPS: 255
global_step=237600, episodic_return=[-978.05286]
global_step=237800, episodic_return=[-932.1089]
global_step=238000, episodic_return=[-1046.44]
global_step=238200, episodic_return=[-871.32544]
global_step=238400, episodic_return=[-987.3969]
global_step=238600, episodic_return=[-1072.4894]
global_step=238800, episodic_return=[-766.84515]
global_step=239000, episodic_return=[-1105.6722]
global_step=239200, episodic_return=[-878.77795]
global_step=239400, episodic_return=[-863.5318]
global_step=239600, episodic_return=[-880.89813]
SPS: 255
global_step=239800, episodic_return=[-1022.44086]
global_step=240000, episodic_return=[-874.4219]
global_step=240200, episodic_return=[-1042.9523]
global_step=240400, episodic_return=[-1118.6201]
global_step=240600, episodic_return=[-1011.07117]
global_step=240800, episodic_return=[-1129.1305]
global_step=241000, episodic_return=[-897.052]
global_step=241200, episodic_return=[-996.3687]
global_step=241400, episodic_return=[-905.88965]
global_step=241600, episodic_return=[-1154.6337]
SPS: 255
global_step=241800, episodic_return=[-887.5271]
global_step=242000, episodic_return=[-987.1415]
global_step=242200, episodic_return=[-993.92426]
global_step=242400, episodic_return=[-1007.9844]
global_step=242600, episodic_return=[-1182.0774]
global_step=242800, episodic_return=[-1109.5732]
global_step=243000, episodic_return=[-1001.8655]
global_step=243200, episodic_return=[-900.3986]
global_step=243400, episodic_return=[-930.132]
global_step=243600, episodic_return=[-989.77313]
SPS: 255
global_step=243800, episodic_return=[-1009.1377]
global_step=244000, episodic_return=[-971.5933]
global_step=244200, episodic_return=[-985.5857]
global_step=244400, episodic_return=[-883.6578]
global_step=244600, episodic_return=[-878.6214]
global_step=244800, episodic_return=[-1069.8467]
global_step=245000, episodic_return=[-994.2371]
global_step=245200, episodic_return=[-888.00916]
global_step=245400, episodic_return=[-884.923]
global_step=245600, episodic_return=[-892.28894]
SPS: 255
global_step=245800, episodic_return=[-873.5253]
global_step=246000, episodic_return=[-984.8868]
global_step=246200, episodic_return=[-881.5237]
global_step=246400, episodic_return=[-1017.596]
global_step=246600, episodic_return=[-856.94824]
global_step=246800, episodic_return=[-828.69836]
global_step=247000, episodic_return=[-1001.909]
global_step=247200, episodic_return=[-848.20905]
global_step=247400, episodic_return=[-978.898]
global_step=247600, episodic_return=[-1036.6912]
global_step=247800, episodic_return=[-874.6832]
SPS: 255
global_step=248000, episodic_return=[-965.9646]
global_step=248200, episodic_return=[-910.0383]
global_step=248400, episodic_return=[-866.3584]
global_step=248600, episodic_return=[-756.1469]
global_step=248800, episodic_return=[-893.1249]
global_step=249000, episodic_return=[-897.09357]
global_step=249200, episodic_return=[-991.2504]
global_step=249400, episodic_return=[-991.39856]
global_step=249600, episodic_return=[-995.3948]
global_step=249800, episodic_return=[-1092.0819]
SPS: 255
global_step=250000, episodic_return=[-889.6988]
global_step=250200, episodic_return=[-1009.38495]
global_step=250400, episodic_return=[-1082.0176]
global_step=250600, episodic_return=[-1083.6056]
global_step=250800, episodic_return=[-1054.823]
global_step=251000, episodic_return=[-980.8055]
global_step=251200, episodic_return=[-982.2233]
global_step=251400, episodic_return=[-1123.762]
global_step=251600, episodic_return=[-985.3352]
global_step=251800, episodic_return=[-1094.6399]
SPS: 255
global_step=252000, episodic_return=[-1014.3392]
global_step=252200, episodic_return=[-861.18494]
global_step=252400, episodic_return=[-755.345]
